qid,query,elapsed_sec,rapl_pkg_j,n_tables,n_join,category
3817,queries/tpch/SQLStorm/3817.sql,15.089403,82.8355712890625,6,7,timeout
3838,queries/tpch/SQLStorm/3838.sql,15.112061,85.2001953125,5,4,timeout
3839,queries/tpch/SQLStorm/3839.sql,15.089637,81.5357666015625,6,5,timeout
3841,queries/tpch/SQLStorm/3841.sql,15.08581,97.90161132812499,8,7,timeout
3843,queries/tpch/SQLStorm/3843.sql,15.100174,85.9549560546875,8,9,timeout
3848,queries/tpch/SQLStorm/3848.sql,15.057134,84.59539794921875,6,5,timeout
386,queries/tpch/SQLStorm/386.sql,15.100946,82.63452148437501,7,7,timeout
3868,queries/tpch/SQLStorm/3868.sql,15.06456,82.33721923828125,5,5,timeout
3881,queries/tpch/SQLStorm/3881.sql,15.218997,112.97454833984376,7,7,timeout
3884,queries/tpch/SQLStorm/3884.sql,15.170238,97.0467529296875,7,5,timeout
3889,queries/tpch/SQLStorm/3889.sql,15.055566,98.7393798828125,6,6,timeout
389,queries/tpch/SQLStorm/389.sql,0.0601,0.37939453125,6,5,error
3903,queries/tpch/SQLStorm/3903.sql,15.313102,189.665771484375,7,7,timeout
3908,queries/tpch/SQLStorm/3908.sql,15.121251,84.5858154296875,7,6,timeout
3915,queries/tpch/SQLStorm/3915.sql,15.071052,76.34552001953125,4,5,timeout
3921,queries/tpch/SQLStorm/3921.sql,0.058315,0.36407470703125,7,8,error
3924,queries/tpch/SQLStorm/3924.sql,15.059425,86.4345703125,5,4,timeout
3932,queries/tpch/SQLStorm/3932.sql,15.187944,83.39105224609375,5,9,timeout
3936,queries/tpch/SQLStorm/3936.sql,15.117884,84.62231445312499,7,7,timeout
3944,queries/tpch/SQLStorm/3944.sql,15.076777,94.00506591796876,8,6,timeout
3952,queries/tpch/SQLStorm/3952.sql,15.591324,98.59027099609376,7,11,timeout
3953,queries/tpch/SQLStorm/3953.sql,15.086515,134.6781005859375,8,7,timeout
3962,queries/tpch/SQLStorm/3962.sql,15.270457,169.349853515625,7,3,timeout
3963,queries/tpch/SQLStorm/3963.sql,15.404619,90.29681396484376,7,11,timeout
3969,queries/tpch/SQLStorm/3969.sql,15.177363,154.03326416015625,6,5,timeout
3980,queries/tpch/SQLStorm/3980.sql,15.293286,86.66088867187501,7,6,timeout
3982,queries/tpch/SQLStorm/3982.sql,15.057033,82.6046142578125,7,8,timeout
3987,queries/tpch/SQLStorm/3987.sql,15.090807,86.88983154296875,5,5,timeout
3989,queries/tpch/SQLStorm/3989.sql,15.062424,81.5645751953125,7,7,timeout
3996,queries/tpch/SQLStorm/3996.sql,15.067097,82.9520263671875,5,5,timeout
4001,queries/tpch/SQLStorm/4001.sql,15.083562,108.36676025390624,6,5,timeout
4011,queries/tpch/SQLStorm/4011.sql,15.077648,96.7672119140625,5,4,timeout
4014,queries/tpch/SQLStorm/4014.sql,0.055329,0.350341796875,6,6,error
402,queries/tpch/SQLStorm/402.sql,15.089356,82.29888916015625,5,9,timeout
4020,queries/tpch/SQLStorm/4020.sql,0.055357,0.35064697265625,7,6,error
4035,queries/tpch/SQLStorm/4035.sql,15.143155,134.684814453125,5,6,timeout
4047,queries/tpch/SQLStorm/4047.sql,15.209427,188.241943359375,6,5,timeout
4056,queries/tpch/SQLStorm/4056.sql,15.119128,85.29858398437501,6,8,timeout
4059,queries/tpch/SQLStorm/4059.sql,0.059942,0.38909912109375,8,7,error
4063,queries/tpch/SQLStorm/4063.sql,15.061664,91.10162353515624,8,7,timeout
4064,queries/tpch/SQLStorm/4064.sql,15.167611,83.84417724609375,6,6,timeout
4074,queries/tpch/SQLStorm/4074.sql,0.059701,0.3699951171875,8,8,error
4075,queries/tpch/SQLStorm/4075.sql,15.144206,94.3895263671875,6,5,timeout
4084,queries/tpch/SQLStorm/4084.sql,0.054888,0.3431396484375,6,9,error
4094,queries/tpch/SQLStorm/4094.sql,15.241565,212.74719238281247,4,5,timeout
4109,queries/tpch/SQLStorm/4109.sql,15.097095,79.11773681640625,8,9,timeout
4111,queries/tpch/SQLStorm/4111.sql,15.090929,84.89721679687501,6,5,timeout
4138,queries/tpch/SQLStorm/4138.sql,15.078086,96.78668212890624,7,12,timeout
4140,queries/tpch/SQLStorm/4140.sql,15.297708,92.43237304687501,6,6,timeout
4144,queries/tpch/SQLStorm/4144.sql,15.199724,91.68316650390624,7,7,timeout
4147,queries/tpch/SQLStorm/4147.sql,15.064328,89.38433837890625,6,4,timeout
4158,queries/tpch/SQLStorm/4158.sql,15.095508,95.7059326171875,5,7,timeout
4165,queries/tpch/SQLStorm/4165.sql,15.070348,92.31713867187501,7,7,timeout
4168,queries/tpch/SQLStorm/4168.sql,15.138466,106.9464111328125,5,5,timeout
4169,queries/tpch/SQLStorm/4169.sql,15.063989,88.6644287109375,7,6,timeout
4172,queries/tpch/SQLStorm/4172.sql,15.085656,91.85858154296876,6,5,timeout
4192,queries/tpch/SQLStorm/4192.sql,15.276503,111.43829345703124,5,6,timeout
4198,queries/tpch/SQLStorm/4198.sql,15.070319,85.97711181640625,4,3,timeout
4201,queries/tpch/SQLStorm/4201.sql,15.080821,89.1348876953125,7,6,timeout
4211,queries/tpch/SQLStorm/4211.sql,15.104601,90.92633056640624,7,5,timeout
4234,queries/tpch/SQLStorm/4234.sql,15.100814,82.42626953125,6,7,timeout
4238,queries/tpch/SQLStorm/4238.sql,15.165923,180.33551025390625,8,8,timeout
4246,queries/tpch/SQLStorm/4246.sql,15.06009,91.67742919921875,5,4,timeout
4260,queries/tpch/SQLStorm/4260.sql,15.602923,97.97430419921875,7,6,timeout
4271,queries/tpch/SQLStorm/4271.sql,15.074044,85.38891601562499,6,6,timeout
4283,queries/tpch/SQLStorm/4283.sql,15.192867,148.0810546875,5,5,timeout
4288,queries/tpch/SQLStorm/4288.sql,15.11362,84.29083251953125,8,10,timeout
4294,queries/tpch/SQLStorm/4294.sql,15.14256,101.346923828125,6,7,timeout
4297,queries/tpch/SQLStorm/4297.sql,15.090916,109.34002685546876,7,6,timeout
4300,queries/tpch/SQLStorm/4300.sql,15.070683,86.5858154296875,8,6,timeout
4312,queries/tpch/SQLStorm/4312.sql,15.129242,83.18536376953125,8,7,timeout
4324,queries/tpch/SQLStorm/4324.sql,15.105351,84.43328857421875,6,9,timeout
4343,queries/tpch/SQLStorm/4343.sql,15.139498,209.23321533203125,7,10,timeout
4353,queries/tpch/SQLStorm/4353.sql,15.090505,130.31829833984375,7,9,timeout
4356,queries/tpch/SQLStorm/4356.sql,15.112931,104.829345703125,7,9,timeout
436,queries/tpch/SQLStorm/436.sql,15.077475,82.29595947265625,5,5,timeout
4360,queries/tpch/SQLStorm/4360.sql,15.275453,241.14654541015625,7,13,timeout
4361,queries/tpch/SQLStorm/4361.sql,15.258725,220.58209228515625,7,12,timeout
4363,queries/tpch/SQLStorm/4363.sql,15.098899,94.90606689453124,6,6,timeout
4365,queries/tpch/SQLStorm/4365.sql,15.099155,94.94073486328125,4,2,timeout
437,queries/tpch/SQLStorm/437.sql,15.057005,83.79907226562499,4,3,timeout
4370,queries/tpch/SQLStorm/4370.sql,15.186326,99.91583251953124,6,8,timeout
4372,queries/tpch/SQLStorm/4372.sql,0.058589,0.3731689453125,7,8,error
4405,queries/tpch/SQLStorm/4405.sql,15.088518,82.70654296875,6,7,timeout
4413,queries/tpch/SQLStorm/4413.sql,15.060314,83.3795166015625,5,5,timeout
4414,queries/tpch/SQLStorm/4414.sql,15.184903,138.61383056640625,7,8,timeout
4422,queries/tpch/SQLStorm/4422.sql,15.089783,82.3837890625,6,5,timeout
4458,queries/tpch/SQLStorm/4458.sql,15.089473,82.4647216796875,7,7,timeout
4461,queries/tpch/SQLStorm/4461.sql,15.60941,90.3057861328125,7,7,timeout
4466,queries/tpch/SQLStorm/4466.sql,15.055103,84.71856689453125,5,5,timeout
4470,queries/tpch/SQLStorm/4470.sql,15.218837,158.44000244140625,6,6,timeout
4471,queries/tpch/SQLStorm/4471.sql,15.064997,91.6646728515625,7,8,timeout
4474,queries/tpch/SQLStorm/4474.sql,15.249842,87.7376708984375,7,5,timeout
448,queries/tpch/SQLStorm/448.sql,15.278237,88.95465087890625,5,4,timeout
4483,queries/tpch/SQLStorm/4483.sql,15.163667,93.67620849609376,6,7,timeout
4489,queries/tpch/SQLStorm/4489.sql,15.06353,82.50555419921875,6,5,timeout
4490,queries/tpch/SQLStorm/4490.sql,15.253124,88.00994873046875,6,7,timeout
4511,queries/tpch/SQLStorm/4511.sql,15.087364,96.3228759765625,5,5,timeout
454,queries/tpch/SQLStorm/454.sql,0.058562,0.37451171875,5,6,error
4556,queries/tpch/SQLStorm/4556.sql,15.058554,85.02972412109375,5,4,timeout
4565,queries/tpch/SQLStorm/4565.sql,15.085527,91.79534912109376,5,5,timeout
457,queries/tpch/SQLStorm/457.sql,15.088543,82.7608642578125,6,6,timeout
4571,queries/tpch/SQLStorm/4571.sql,15.328455,85.80883789062499,6,4,timeout
4581,queries/tpch/SQLStorm/4581.sql,15.320941,177.943359375,7,7,timeout
4596,queries/tpch/SQLStorm/4596.sql,15.117809,83.5706787109375,6,7,timeout
4608,queries/tpch/SQLStorm/4608.sql,15.345629,86.9302978515625,7,7,timeout
4634,queries/tpch/SQLStorm/4634.sql,15.075516,84.36645507812499,7,8,timeout
4640,queries/tpch/SQLStorm/4640.sql,0.057965,0.3426513671875,4,5,error
4646,queries/tpch/SQLStorm/4646.sql,15.060335,86.7601318359375,4,5,timeout
4658,queries/tpch/SQLStorm/4658.sql,15.305453,86.59246826171875,6,5,timeout
4671,queries/tpch/SQLStorm/4671.sql,15.219108,220.01971435546875,7,8,timeout
4674,queries/tpch/SQLStorm/4674.sql,15.242805,88.7076416015625,6,7,timeout
4677,queries/tpch/SQLStorm/4677.sql,15.054294,86.77703857421875,4,3,timeout
468,queries/tpch/SQLStorm/468.sql,15.160463,116.32476806640624,7,9,timeout
4682,queries/tpch/SQLStorm/4682.sql,15.086496,83.43341064453125,6,6,timeout
4700,queries/tpch/SQLStorm/4700.sql,15.088818,82.7333984375,5,6,timeout
4702,queries/tpch/SQLStorm/4702.sql,0.059078,0.37274169921875,8,8,error
4705,queries/tpch/SQLStorm/4705.sql,15.0577,85.5601806640625,7,6,timeout
471,queries/tpch/SQLStorm/471.sql,15.073304,82.4454345703125,5,5,timeout
4726,queries/tpch/SQLStorm/4726.sql,15.076284,83.9732666015625,7,6,timeout
473,queries/tpch/SQLStorm/473.sql,0.055067,0.3433837890625,7,7,error
4747,queries/tpch/SQLStorm/4747.sql,15.09506,80.8634033203125,6,9,timeout
4750,queries/tpch/SQLStorm/4750.sql,15.09099,82.24468994140625,6,6,timeout
4760,queries/tpch/SQLStorm/4760.sql,15.062035,81.234375,6,6,timeout
478,queries/tpch/SQLStorm/478.sql,15.088808,82.345703125,5,5,timeout
4799,queries/tpch/SQLStorm/4799.sql,15.069831,86.45654296875,5,4,timeout
4817,queries/tpch/SQLStorm/4817.sql,15.113154,81.2398681640625,5,4,timeout
4819,queries/tpch/SQLStorm/4819.sql,0.054572,0.343994140625,6,4,error
4833,queries/tpch/SQLStorm/4833.sql,15.090216,94.2093505859375,6,8,timeout
4838,queries/tpch/SQLStorm/4838.sql,15.112587,90.83685302734376,5,5,timeout
484,queries/tpch/SQLStorm/484.sql,15.185025,89.08807373046875,6,5,timeout
4844,queries/tpch/SQLStorm/4844.sql,15.057762,82.18334960937501,6,6,timeout
4846,queries/tpch/SQLStorm/4846.sql,15.07815,86.43939208984375,6,5,timeout
4850,queries/tpch/SQLStorm/4850.sql,15.195594,87.0009765625,7,7,timeout
4857,queries/tpch/SQLStorm/4857.sql,15.1408,85.05151367187501,6,5,timeout
4860,queries/tpch/SQLStorm/4860.sql,15.064258,90.7979736328125,6,6,timeout
4866,queries/tpch/SQLStorm/4866.sql,0.056902,0.35577392578125,4,4,error
4870,queries/tpch/SQLStorm/4870.sql,15.091412,90.79046630859376,7,6,timeout
4873,queries/tpch/SQLStorm/4873.sql,15.351701,89.73553466796875,7,6,timeout
4890,queries/tpch/SQLStorm/4890.sql,15.075655,97.63970947265624,7,8,timeout
4891,queries/tpch/SQLStorm/4891.sql,15.137695,84.94622802734375,6,5,timeout
4911,queries/tpch/SQLStorm/4911.sql,15.081143,85.7791748046875,6,6,timeout
4913,queries/tpch/SQLStorm/4913.sql,15.061486,78.67749023437501,6,6,timeout
4918,queries/tpch/SQLStorm/4918.sql,15.068586,96.29852294921875,7,6,timeout
4927,queries/tpch/SQLStorm/4927.sql,15.124965,85.88598632812499,6,7,timeout
4929,queries/tpch/SQLStorm/4929.sql,15.069695,87.44622802734375,6,6,timeout
4938,queries/tpch/SQLStorm/4938.sql,0.054757,0.34063720703125,7,9,error
4943,queries/tpch/SQLStorm/4943.sql,0.055379,0.350830078125,5,3,error
4951,queries/tpch/SQLStorm/4951.sql,15.065964,79.36962890625,7,8,timeout
4967,queries/tpch/SQLStorm/4967.sql,15.192355,86.56573486328125,6,6,timeout
497,queries/tpch/SQLStorm/497.sql,15.070166,91.82489013671875,6,6,timeout
4970,queries/tpch/SQLStorm/4970.sql,15.263993,239.91491699218753,7,7,timeout
4971,queries/tpch/SQLStorm/4971.sql,15.065588,86.8160400390625,4,3,timeout
498,queries/tpch/SQLStorm/498.sql,15.156785,81.2396240234375,6,7,timeout
4983,queries/tpch/SQLStorm/4983.sql,15.170114,90.35864257812499,7,5,timeout
4986,queries/tpch/SQLStorm/4986.sql,15.307205,91.30981445312499,6,6,timeout
4999,queries/tpch/SQLStorm/4999.sql,15.07188,90.09130859375,6,4,timeout
5,queries/tpch/SQLStorm/5.sql,15.109952,79.77606201171875,6,6,timeout
5004,queries/tpch/SQLStorm/5004.sql,15.099417,83.08880615234375,5,5,timeout
5011,queries/tpch/SQLStorm/5011.sql,15.06698,96.96441650390624,7,6,timeout
5014,queries/tpch/SQLStorm/5014.sql,15.087839,95.2840576171875,5,6,timeout
5020,queries/tpch/SQLStorm/5020.sql,15.073781,87.40606689453125,5,4,timeout
5033,queries/tpch/SQLStorm/5033.sql,15.133142,142.87835693359375,7,9,timeout
5075,queries/tpch/SQLStorm/5075.sql,15.069342,87.7705078125,6,6,timeout
5091,queries/tpch/SQLStorm/5091.sql,15.100667,90.64190673828125,6,5,timeout
5099,queries/tpch/SQLStorm/5099.sql,15.128444,97.09204101562499,7,8,timeout
5100,queries/tpch/SQLStorm/5100.sql,15.331416,222.31463623046875,7,8,timeout
5148,queries/tpch/SQLStorm/5148.sql,15.270117,93.42742919921875,6,7,timeout
515,queries/tpch/SQLStorm/515.sql,15.37503,136.33685302734375,5,8,timeout
5163,queries/tpch/SQLStorm/5163.sql,15.080022,83.47784423828125,8,9,timeout
5180,queries/tpch/SQLStorm/5180.sql,15.076101,90.5323486328125,5,4,timeout
5205,queries/tpch/SQLStorm/5205.sql,15.202618,123.8203125,5,4,timeout
5207,queries/tpch/SQLStorm/5207.sql,15.073613,99.82659912109376,6,5,timeout
5213,queries/tpch/SQLStorm/5213.sql,15.058095,88.67510986328125,5,6,timeout
5219,queries/tpch/SQLStorm/5219.sql,15.13482,85.10522460937501,8,9,timeout
5238,queries/tpch/SQLStorm/5238.sql,15.080935,210.12646484375,8,8,timeout
5262,queries/tpch/SQLStorm/5262.sql,15.165379,105.048095703125,3,5,timeout
5264,queries/tpch/SQLStorm/5264.sql,15.14915,90.11627197265624,5,7,timeout
5267,queries/tpch/SQLStorm/5267.sql,15.056448,82.7694091796875,6,5,timeout
5299,queries/tpch/SQLStorm/5299.sql,15.07885,90.7216796875,7,6,timeout
5300,queries/tpch/SQLStorm/5300.sql,15.06782,94.8084716796875,7,6,timeout
5305,queries/tpch/SQLStorm/5305.sql,15.055118,84.25445556640625,6,7,timeout
5313,queries/tpch/SQLStorm/5313.sql,15.1932,86.73956298828125,6,8,timeout
5323,queries/tpch/SQLStorm/5323.sql,15.165735,232.01617431640625,6,5,timeout
5329,queries/tpch/SQLStorm/5329.sql,15.279309,246.99114990234372,8,7,timeout
5336,queries/tpch/SQLStorm/5336.sql,15.256894,243.010009765625,6,7,timeout
5340,queries/tpch/SQLStorm/5340.sql,15.061254,83.8587646484375,6,5,timeout
5344,queries/tpch/SQLStorm/5344.sql,15.164477,243.65759277343753,5,5,timeout
5351,queries/tpch/SQLStorm/5351.sql,15.178807,88.26788330078125,6,6,timeout
5356,queries/tpch/SQLStorm/5356.sql,15.106182,101.1766357421875,6,5,timeout
5363,queries/tpch/SQLStorm/5363.sql,15.064441,83.05291748046875,5,4,timeout
5371,queries/tpch/SQLStorm/5371.sql,15.19272,84.68634033203125,5,6,timeout
5390,queries/tpch/SQLStorm/5390.sql,15.269763,93.38885498046876,7,6,timeout
5408,queries/tpch/SQLStorm/5408.sql,15.060362,85.2056884765625,6,7,timeout
5418,queries/tpch/SQLStorm/5418.sql,15.289255,247.14990234375,7,10,timeout
542,queries/tpch/SQLStorm/542.sql,3.323175,20.609069824218754,4,3,error
5424,queries/tpch/SQLStorm/5424.sql,15.09562,86.09185791015625,7,6,timeout
5436,queries/tpch/SQLStorm/5436.sql,15.072246,93.2359619140625,7,6,timeout
5447,queries/tpch/SQLStorm/5447.sql,0.054794,0.34649658203125,6,8,error
5475,queries/tpch/SQLStorm/5475.sql,15.091563,81.8995361328125,6,7,timeout
5476,queries/tpch/SQLStorm/5476.sql,15.299945,84.12030029296875,6,5,timeout
5497,queries/tpch/SQLStorm/5497.sql,15.087622,83.3546142578125,5,4,timeout
5527,queries/tpch/SQLStorm/5527.sql,15.393408,248.70855712890625,6,5,timeout
558,queries/tpch/SQLStorm/558.sql,15.068927,83.47930908203125,6,5,timeout
5584,queries/tpch/SQLStorm/5584.sql,15.238514,85.68121337890625,6,5,timeout
559,queries/tpch/SQLStorm/559.sql,15.064813,79.05279541015625,7,7,timeout
560,queries/tpch/SQLStorm/560.sql,0.054138,0.35205078125,5,4,error
5602,queries/tpch/SQLStorm/5602.sql,15.192259,181.27447509765625,6,8,timeout
5612,queries/tpch/SQLStorm/5612.sql,15.09063,105.88739013671876,6,7,timeout
5625,queries/tpch/SQLStorm/5625.sql,15.254772,91.39471435546876,7,7,timeout
5636,queries/tpch/SQLStorm/5636.sql,15.125351,143.4901123046875,7,5,timeout
5637,queries/tpch/SQLStorm/5637.sql,15.172718,84.26226806640625,4,3,timeout
5639,queries/tpch/SQLStorm/5639.sql,15.247124,78.1512451171875,4,5,timeout
5675,queries/tpch/SQLStorm/5675.sql,15.056925,91.09295654296876,5,4,timeout
5680,queries/tpch/SQLStorm/5680.sql,15.128136,94.6634521484375,5,5,timeout
5687,queries/tpch/SQLStorm/5687.sql,15.185697,92.6058349609375,6,6,timeout
5694,queries/tpch/SQLStorm/5694.sql,15.282506,89.60540771484375,8,7,timeout
571,queries/tpch/SQLStorm/571.sql,15.067135,88.34643554687501,6,3,timeout
5711,queries/tpch/SQLStorm/5711.sql,15.170553,86.36450195312499,7,6,timeout
5735,queries/tpch/SQLStorm/5735.sql,15.076286,91.71069335937501,5,4,timeout
5740,queries/tpch/SQLStorm/5740.sql,15.077665,84.82086181640625,7,6,timeout
5742,queries/tpch/SQLStorm/5742.sql,15.121056,86.63745117187501,6,5,timeout
5753,queries/tpch/SQLStorm/5753.sql,15.182878,80.72509765625,7,7,timeout
5756,queries/tpch/SQLStorm/5756.sql,15.066955,85.5631103515625,7,5,timeout
5760,queries/tpch/SQLStorm/5760.sql,15.103994,86.38006591796875,6,5,timeout
5779,queries/tpch/SQLStorm/5779.sql,15.161905,83.55828857421875,7,7,timeout
578,queries/tpch/SQLStorm/578.sql,15.113947,121.34783935546876,8,11,timeout
5782,queries/tpch/SQLStorm/5782.sql,15.055949,83.4105224609375,7,8,timeout
5787,queries/tpch/SQLStorm/5787.sql,15.131031,106.931640625,5,7,timeout
5791,queries/tpch/SQLStorm/5791.sql,15.252255,80.47088623046875,6,6,timeout
5806,queries/tpch/SQLStorm/5806.sql,15.061673,88.64642333984375,6,7,timeout
5819,queries/tpch/SQLStorm/5819.sql,15.119149,149.42205810546875,8,9,timeout
582,queries/tpch/SQLStorm/582.sql,15.1138,131.32342529296875,6,7,timeout
585,queries/tpch/SQLStorm/585.sql,15.056045,88.16943359375,3,3,timeout
5853,queries/tpch/SQLStorm/5853.sql,15.346993,84.77532958984375,6,5,timeout
5861,queries/tpch/SQLStorm/5861.sql,15.094765,95.15307617187501,5,5,timeout
5862,queries/tpch/SQLStorm/5862.sql,15.056647,83.42828369140625,6,6,timeout
5863,queries/tpch/SQLStorm/5863.sql,15.074209,89.4246826171875,6,6,timeout
5867,queries/tpch/SQLStorm/5867.sql,15.16172,82.44915771484375,4,3,timeout
5880,queries/tpch/SQLStorm/5880.sql,15.106478,189.00201416015625,8,10,timeout
5884,queries/tpch/SQLStorm/5884.sql,15.127258,82.26654052734375,4,3,timeout
5893,queries/tpch/SQLStorm/5893.sql,15.179466,166.7445068359375,7,9,timeout
5895,queries/tpch/SQLStorm/5895.sql,15.073203,122.55059814453124,7,7,timeout
593,queries/tpch/SQLStorm/593.sql,15.067601,91.0634765625,6,6,timeout
5938,queries/tpch/SQLStorm/5938.sql,15.058628,89.1490478515625,7,6,timeout
5947,queries/tpch/SQLStorm/5947.sql,15.071755,88.41186523437501,6,5,timeout
5959,queries/tpch/SQLStorm/5959.sql,15.055261,83.34820556640625,7,6,timeout
597,queries/tpch/SQLStorm/597.sql,15.283378,235.42126464843753,6,7,timeout
5973,queries/tpch/SQLStorm/5973.sql,15.068256,84.99835205078125,5,6,timeout
5984,queries/tpch/SQLStorm/5984.sql,15.200504,88.24975585937501,6,6,timeout
5991,queries/tpch/SQLStorm/5991.sql,15.221918,243.13189697265625,4,5,timeout
6012,queries/tpch/SQLStorm/6012.sql,15.071214,89.83660888671875,5,5,timeout
6015,queries/tpch/SQLStorm/6015.sql,15.059806,91.1109619140625,8,8,timeout
6020,queries/tpch/SQLStorm/6020.sql,15.260324,245.12957763671875,8,9,timeout
6029,queries/tpch/SQLStorm/6029.sql,15.950561,261.00982666015625,8,8,timeout
6035,queries/tpch/SQLStorm/6035.sql,15.058505,86.98901367187501,6,7,timeout
6047,queries/tpch/SQLStorm/6047.sql,15.42545,87.76831054687501,6,8,timeout
6077,queries/tpch/SQLStorm/6077.sql,15.0642,89.91314697265625,4,3,timeout
6079,queries/tpch/SQLStorm/6079.sql,15.190761,90.77093505859376,4,3,timeout
6082,queries/tpch/SQLStorm/6082.sql,15.185017,91.9072265625,5,4,timeout
6085,queries/tpch/SQLStorm/6085.sql,15.060641,82.1282958984375,7,6,timeout
6091,queries/tpch/SQLStorm/6091.sql,15.057673,89.32244873046875,4,3,timeout
611,queries/tpch/SQLStorm/611.sql,15.074469,97.8319091796875,5,6,timeout
6112,queries/tpch/SQLStorm/6112.sql,15.06877,83.68817138671875,6,6,timeout
6116,queries/tpch/SQLStorm/6116.sql,15.127635,90.7718505859375,8,11,timeout
6119,queries/tpch/SQLStorm/6119.sql,15.081121,140.34234619140625,5,6,timeout
6124,queries/tpch/SQLStorm/6124.sql,15.090374,82.04144287109375,6,7,timeout
6126,queries/tpch/SQLStorm/6126.sql,15.450502,195.173095703125,7,8,timeout
6128,queries/tpch/SQLStorm/6128.sql,15.451817,91.14697265625,6,5,timeout
6134,queries/tpch/SQLStorm/6134.sql,15.112286,83.8857421875,5,7,timeout
616,queries/tpch/SQLStorm/616.sql,15.080165,97.2666015625,5,5,timeout
6170,queries/tpch/SQLStorm/6170.sql,15.106405,90.7899169921875,5,6,timeout
6228,queries/tpch/SQLStorm/6228.sql,15.120453,248.94281005859372,8,10,timeout
6229,queries/tpch/SQLStorm/6229.sql,15.162625,165.69281005859375,6,5,timeout
6248,queries/tpch/SQLStorm/6248.sql,15.23394,92.95288085937501,5,4,timeout
6292,queries/tpch/SQLStorm/6292.sql,15.055408,88.66619873046875,6,5,timeout
6311,queries/tpch/SQLStorm/6311.sql,15.29676,83.39617919921875,5,7,timeout
6320,queries/tpch/SQLStorm/6320.sql,15.101644,83.1090087890625,7,7,timeout
6331,queries/tpch/SQLStorm/6331.sql,15.058639,85.65924072265625,5,4,timeout
6344,queries/tpch/SQLStorm/6344.sql,15.06295,89.56884765625,7,8,timeout
6353,queries/tpch/SQLStorm/6353.sql,15.119388,97.8365478515625,8,13,timeout
6366,queries/tpch/SQLStorm/6366.sql,15.1844,89.78375244140625,4,5,timeout
6367,queries/tpch/SQLStorm/6367.sql,15.247065,84.70965576171875,5,5,timeout
6375,queries/tpch/SQLStorm/6375.sql,15.093608,80.17504882812499,6,6,timeout
6397,queries/tpch/SQLStorm/6397.sql,0.057007,0.369873046875,6,5,error
6402,queries/tpch/SQLStorm/6402.sql,15.172197,91.07373046875,6,6,timeout
6409,queries/tpch/SQLStorm/6409.sql,15.113661,101.6610107421875,6,8,timeout
643,queries/tpch/SQLStorm/643.sql,15.078312,84.1881103515625,5,4,timeout
6437,queries/tpch/SQLStorm/6437.sql,15.099575,110.373291015625,3,4,timeout
6450,queries/tpch/SQLStorm/6450.sql,15.160566,244.48211669921875,8,10,timeout
6452,queries/tpch/SQLStorm/6452.sql,15.125091,118.65447998046876,4,5,timeout
6455,queries/tpch/SQLStorm/6455.sql,15.06012,79.31616210937501,6,5,timeout
6465,queries/tpch/SQLStorm/6465.sql,15.256906,108.803466796875,6,5,timeout
6472,queries/tpch/SQLStorm/6472.sql,15.066224,91.73974609375,6,9,timeout
6480,queries/tpch/SQLStorm/6480.sql,15.094572,86.98651123046875,5,7,timeout
6485,queries/tpch/SQLStorm/6485.sql,15.180066,85.10430908203125,6,5,timeout
6487,queries/tpch/SQLStorm/6487.sql,15.334321,84.09686279296875,6,6,timeout
6490,queries/tpch/SQLStorm/6490.sql,15.058519,83.09429931640625,7,7,timeout
6491,queries/tpch/SQLStorm/6491.sql,15.182185,90.86090087890624,8,7,timeout
650,queries/tpch/SQLStorm/650.sql,15.198431,216.390380859375,7,8,timeout
6520,queries/tpch/SQLStorm/6520.sql,15.101828,106.36590576171876,5,5,timeout
653,queries/tpch/SQLStorm/653.sql,15.080625,93.8016357421875,5,6,timeout
6538,queries/tpch/SQLStorm/6538.sql,15.121126,82.92218017578125,5,4,timeout
654,queries/tpch/SQLStorm/654.sql,0.057217,0.36669921875,5,4,error
6556,queries/tpch/SQLStorm/6556.sql,15.057687,86.68255615234375,5,3,timeout
6557,queries/tpch/SQLStorm/6557.sql,15.069782,87.55792236328125,7,7,timeout
6562,queries/tpch/SQLStorm/6562.sql,15.060804,89.8251953125,6,7,timeout
6570,queries/tpch/SQLStorm/6570.sql,15.053949,83.18182373046875,6,5,timeout
6580,queries/tpch/SQLStorm/6580.sql,15.064239,85.77362060546875,5,4,timeout
6582,queries/tpch/SQLStorm/6582.sql,15.210699,108.98297119140624,5,5,timeout
6583,queries/tpch/SQLStorm/6583.sql,15.2615,235.88568115234372,8,7,timeout
6584,queries/tpch/SQLStorm/6584.sql,15.063982,94.763671875,7,6,timeout
6588,queries/tpch/SQLStorm/6588.sql,15.176693,106.9384765625,7,9,timeout
6590,queries/tpch/SQLStorm/6590.sql,15.059086,87.92260742187501,6,6,timeout
6596,queries/tpch/SQLStorm/6596.sql,15.06243,85.7686767578125,7,7,timeout
6598,queries/tpch/SQLStorm/6598.sql,15.152052,84.8720703125,7,6,timeout
6605,queries/tpch/SQLStorm/6605.sql,15.109361,81.24676513671875,6,10,timeout
6616,queries/tpch/SQLStorm/6616.sql,15.324519,207.97283935546875,6,7,timeout
6617,queries/tpch/SQLStorm/6617.sql,15.272985,92.1461181640625,6,5,timeout
6619,queries/tpch/SQLStorm/6619.sql,15.069245,86.14715576171875,5,4,timeout
6643,queries/tpch/SQLStorm/6643.sql,15.068239,86.5140380859375,7,6,timeout
